spotify_id,name,artists,daily_rank,daily_movement,country,snapshot_date,is_explicit,duration_ms,danceability,energy,valence,tempo
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),"Daniel Caesar, Kali Uchis",33,3,PH,2025-01-20,False,278179,0.658,0.294,0.358,74.038
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,32,2,PH,2025-01-20,False,206693,0.853,0.56,0.86,134.066
2vnd3JVvcLs2LxRFwC6mKu,City Girl,Shanti Dope,31,7,PH,2025-01-20,False,188976,0.684,0.471,0.247,127.026
06IkOr83qPqa3yYvrIjgxp,Sa Bawat Sandali,Amiel Sol,30,18,PH,2025-01-20,False,302608,0.591,0.597,0.329,138.064
69u8qQcaA3o0A7Ko87juqp,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,29,-1,PH,2025-01-20,False,261866,0.555,0.674,0.395,146.381
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,28,2,PH,2025-01-20,True,201800,0.559,0.551,0.392,143.008
3wPPWcVuinAU7dXcJXtCID,La La La,"Naughty Boy, Sam Smith",27,23,PH,2025-01-20,False,222200,0.772,0.65,0.262,125.083
1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,Tyla,38,1,PH,2025-01-20,False,156825,0.683,0.814,0.758,93.482
7b89Ffklm3xh4GI37vlZDZ,Tingin,"Cup of Joe, Janine",14,1,PH,2025-01-21,False,222298,0.624,0.769,0.466,105.099
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,15,-1,PH,2025-01-21,True,166300,0.554,0.808,0.372,108.548
7bAVndaTleEnfizm6h2d3i,Musika,Dionela,16,0,PH,2025-01-21,False,246666,0.63,0.414,0.501,134.774
16iRlyUMJVPqz62DlomMre,Ikaw Lang,NOBITA,17,2,PH,2025-01-21,False,263500,0.513,0.38,0.323,120.952
0kE1SmlJNLg14dgdo9kJws,Misteryoso,Cup of Joe,22,0,PH,2025-01-21,False,221641,0.723,0.615,0.591,133.931
58Q8R5gy4crydTdPgmncsU,Gusto Ko Sakin Ka Lang,Robledo Timido,19,2,PH,2025-01-21,False,193846,0.756,0.786,0.599,130.001
5gQyJNVUEydHMciwhih7EK,Ikot,Over October,20,3,PH,2025-01-21,False,250093,0.683,0.637,0.378,107.02
4he4CYDhvSPTxQc0e0Le1L,Kung Wala Ka,Hale,21,-4,PH,2025-01-21,False,242813,0.502,0.338,0.155,136.355
26gpJidk118QGbNcDqCHbW,My Day,HELLMERRY,13,-1,PH,2025-01-21,False,229714,0.674,0.519,0.743,105.005
2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,Arthur Nery,18,2,PH,2025-01-21,False,206181,0.491,0.486,0.262,82.411
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",12,-2,PH,2025-01-21,False,169917,0.777,0.783,0.939,149.027
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,6,0,PH,2025-01-21,False,214357,0.746,0.317,0.585,97.49
2ADSh3Mp744n2586tpUtIW,Dilaw,Maki,10,1,PH,2025-01-21,False,192380,0.652,0.674,0.458,126.004
0HAG6nIiEKd75yGpovuSJQ,Isa lang,Arthur Nery,9,0,PH,2025-01-21,False,269256,0.429,0.464,0.375,121.17
06VwVWrnYSTIikz801hGwD,Oksihina,Dionela,8,-1,PH,2025-01-21,False,204051,0.74,0.412,0.561,115.957
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,7,1,PH,2025-01-21,False,210373,0.747,0.507,0.438,104.978
3U3hFkMr0Q90pD24EkE3Pr,BMF,SZA,5,0,PH,2025-01-21,True,180746,0.792,0.55,0.972,128.023
1imaIe1NEAaWnLF0BY0V6F,sining (feat. Jay R),"Dionela, Jay R",4,0,PH,2025-01-21,False,200000,0.65,0.424,0.403,119.589
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",3,0,PH,2025-01-21,False,251667,0.521,0.592,0.535,157.969
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",2,0,PH,2025-01-21,False,177598,0.707,0.575,0.576,138.008
2zbq6eS68i4NIJWekIuW1s,Marilag,Dionela,1,0,PH,2025-01-21,False,157692,0.639,0.583,0.907,155.92
4WgViu9gw3qYOr3iF9OuLG,Palagi - TJxKZ Version,"TJ Monterde, KZ Tandingan",23,3,PH,2025-01-21,False,241000,0.33,0.313,0.153,160.005
6FIEuf1JIzmCtach0gXpeG,Tadhana,Up Dharma Down,11,2,PH,2025-01-21,False,222446,0.685,0.322,0.508,155.977
2nqlM3gNBMi5Zf9MDzp2Xi,Mahika,"Adie, Janine Berdin",24,-6,PH,2025-01-21,False,201951,0.637,0.455,0.608,82.094
0NJAqnvbF6vzripOB7PclP,Babaero,"gins&melodies, Hev Abi",50,0,PH,2025-01-21,False,175396,0.866,0.494,0.77,121.018
08hFNg8Oz3lvaAms7qrIif,The Day You Said Goodnight,Hale,26,17,PH,2025-01-21,False,291320,0.556,0.563,0.238,134.259
12VH4g5pTMZmrUVzfJq7F7,M a k e I t T o T h e M o r n i n g,PARTYNEXTDOOR,25,0,PH,2025-01-21,True,168453,0.677,0.622,0.0903,122.738
0ZCCbW4Aym7b5QdQUKfVdv,Burnout,Sugarfree,49,1,PH,2025-01-21,False,210426,0.673,0.618,0.645,132.426
0DdC92EziGIEN6j7kTCKQX,Unti-Unti,Up Dharma Down,48,2,PH,2025-01-21,False,283825,0.629,0.38,0.655,155.97
69u8qQcaA3o0A7Ko87juqp,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,47,-18,PH,2025-01-21,False,261866,0.555,0.674,0.395,146.381
0WZqHCoOBXqgCCIsUZLC2a,Pagsamo,Arthur Nery,46,-5,PH,2025-01-21,False,297001,0.644,0.315,0.356,60.001
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,45,5,PH,2025-01-21,False,157279,0.674,0.907,0.721,112.964
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",44,-7,PH,2025-01-21,False,209831,0.524,0.364,0.436,75.24
4067uAzJZUHJInwOo7X701,Boyfriend,ALLMO$T,42,3,PH,2025-01-21,False,293723,0.746,0.736,0.544,142.974
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,41,3,PH,2025-01-21,False,218423,0.7,0.582,0.785,116.712
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,40,7,PH,2025-01-21,False,228639,0.645,0.646,0.295,115.842
5OAGg2B2BjxzpiEcuzaCkZ,Namumula,Maki,39,0,PH,2025-01-21,True,174473,0.568,0.611,0.478,75.979
4AULw1VRyJP17zMvwgTIUs,Umaasa,Calein,43,-9,PH,2025-01-21,False,335624,0.627,0.433,0.353,96.016
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,37,-5,PH,2025-01-21,False,206693,0.853,0.56,0.86,134.066
3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,The Script,38,-2,PH,2025-01-21,False,241373,0.605,0.629,0.308,99.894
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,28,0,PH,2025-01-21,True,201800,0.559,0.551,0.392,143.008
5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys,29,-5,PH,2025-01-21,False,243131,0.505,0.698,0.599,115.013
3wPPWcVuinAU7dXcJXtCID,La La La,"Naughty Boy, Sam Smith",30,-3,PH,2025-01-21,False,222200,0.772,0.65,0.262,125.083
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,31,11,PH,2025-01-21,False,220734,0.635,0.841,0.424,109.021
06IkOr83qPqa3yYvrIjgxp,Sa Bawat Sandali,Amiel Sol,27,3,PH,2025-01-21,False,302608,0.591,0.597,0.329,138.064
5rV7xueHNNXaZqOLroaUta,Bulong,December Avenue,33,7,PH,2025-01-21,False,270233,0.499,0.728,0.351,134.887
1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,Tyla,34,4,PH,2025-01-21,False,156825,0.683,0.814,0.758,93.482
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,35,0,PH,2025-01-21,False,211978,0.494,0.413,0.273,94.938
2vnd3JVvcLs2LxRFwC6mKu,City Girl,Shanti Dope,36,-5,PH,2025-01-21,False,188976,0.684,0.471,0.247,127.026
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),"Daniel Caesar, Kali Uchis",32,1,PH,2025-01-21,False,278179,0.658,0.294,0.358,74.038
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",13,-1,PH,2025-01-22,False,169917,0.777,0.783,0.939,149.027
58Q8R5gy4crydTdPgmncsU,Gusto Ko Sakin Ka Lang,Robledo Timido,22,-3,PH,2025-01-22,False,193846,0.756,0.786,0.599,130.001
2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,Arthur Nery,21,-3,PH,2025-01-22,False,206181,0.491,0.486,0.262,82.411
4he4CYDhvSPTxQc0e0Le1L,Kung Wala Ka,Hale,20,1,PH,2025-01-22,False,242813,0.502,0.338,0.155,136.355
5gQyJNVUEydHMciwhih7EK,Ikot,Over October,19,1,PH,2025-01-22,False,250093,0.683,0.637,0.378,107.02
0kE1SmlJNLg14dgdo9kJws,Misteryoso,Cup of Joe,18,4,PH,2025-01-22,False,221641,0.723,0.615,0.591,133.931
16iRlyUMJVPqz62DlomMre,Ikaw Lang,NOBITA,17,0,PH,2025-01-22,False,263500,0.513,0.38,0.323,120.952
7bAVndaTleEnfizm6h2d3i,Musika,Dionela,16,0,PH,2025-01-22,False,246666,0.63,0.414,0.501,134.774
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,15,0,PH,2025-01-22,True,166300,0.554,0.808,0.372,108.548
7b89Ffklm3xh4GI37vlZDZ,Tingin,"Cup of Joe, Janine",14,0,PH,2025-01-22,False,222298,0.624,0.769,0.466,105.099
26gpJidk118QGbNcDqCHbW,My Day,HELLMERRY,12,1,PH,2025-01-22,False,229714,0.674,0.519,0.743,105.005
4WgViu9gw3qYOr3iF9OuLG,Palagi - TJxKZ Version,"TJ Monterde, KZ Tandingan",23,0,PH,2025-01-22,False,241000,0.33,0.313,0.153,160.005
2ADSh3Mp744n2586tpUtIW,Dilaw,Maki,10,0,PH,2025-01-22,False,192380,0.652,0.674,0.458,126.004
0HAG6nIiEKd75yGpovuSJQ,Isa lang,Arthur Nery,9,0,PH,2025-01-22,False,269256,0.429,0.464,0.375,121.17
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,8,-1,PH,2025-01-22,False,210373,0.747,0.507,0.438,104.978
06VwVWrnYSTIikz801hGwD,Oksihina,Dionela,7,1,PH,2025-01-22,False,204051,0.74,0.412,0.561,115.957
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,6,0,PH,2025-01-22,False,214357,0.746,0.317,0.585,97.49
3U3hFkMr0Q90pD24EkE3Pr,BMF,SZA,5,0,PH,2025-01-22,True,180746,0.792,0.55,0.972,128.023
1imaIe1NEAaWnLF0BY0V6F,sining (feat. Jay R),"Dionela, Jay R",4,0,PH,2025-01-22,False,200000,0.65,0.424,0.403,119.589
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",3,0,PH,2025-01-22,False,251667,0.521,0.592,0.535,157.969
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",2,0,PH,2025-01-22,False,177598,0.707,0.575,0.576,138.008
2zbq6eS68i4NIJWekIuW1s,Marilag,Dionela,1,0,PH,2025-01-22,False,157692,0.639,0.583,0.907,155.92
6FIEuf1JIzmCtach0gXpeG,Tadhana,Up Dharma Down,11,0,PH,2025-01-22,False,222446,0.685,0.322,0.508,155.977
06IkOr83qPqa3yYvrIjgxp,Sa Bawat Sandali,Amiel Sol,24,3,PH,2025-01-22,False,302608,0.591,0.597,0.329,138.064
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,50,-10,PH,2025-01-22,False,228639,0.645,0.646,0.295,115.842
12VH4g5pTMZmrUVzfJq7F7,M a k e I t T o T h e M o r n i n g,PARTYNEXTDOOR,26,-1,PH,2025-01-22,True,168453,0.677,0.622,0.0903,122.738
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,49,1,PH,2025-01-22,False,266773,0.429,0.661,0.285,173.372
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,48,-3,PH,2025-01-22,False,157279,0.674,0.907,0.721,112.964
0ZCCbW4Aym7b5QdQUKfVdv,Burnout,Sugarfree,47,2,PH,2025-01-22,False,210426,0.673,0.618,0.645,132.426
69u8qQcaA3o0A7Ko87juqp,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,46,1,PH,2025-01-22,False,261866,0.555,0.674,0.395,146.381
0NJAqnvbF6vzripOB7PclP,Babaero,"gins&melodies, Hev Abi",45,5,PH,2025-01-22,False,175396,0.866,0.494,0.77,121.018
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,44,-3,PH,2025-01-22,False,218423,0.7,0.582,0.785,116.712
0WZqHCoOBXqgCCIsUZLC2a,Pagsamo,Arthur Nery,43,3,PH,2025-01-22,False,297001,0.644,0.315,0.356,60.001
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,42,-5,PH,2025-01-22,False,206693,0.853,0.56,0.86,134.066
5OAGg2B2BjxzpiEcuzaCkZ,Namumula,Maki,41,-2,PH,2025-01-22,True,174473,0.568,0.611,0.478,75.979
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,40,-5,PH,2025-01-22,False,211978,0.494,0.413,0.273,94.938
0DdC92EziGIEN6j7kTCKQX,Unti-Unti,Up Dharma Down,39,9,PH,2025-01-22,False,283825,0.629,0.38,0.655,155.97
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,25,3,PH,2025-01-22,True,201800,0.559,0.551,0.392,143.008
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",37,7,PH,2025-01-22,False,209831,0.524,0.364,0.436,75.24
1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,Tyla,36,-2,PH,2025-01-22,False,156825,0.683,0.814,0.758,93.482
2vnd3JVvcLs2LxRFwC6mKu,City Girl,Shanti Dope,35,1,PH,2025-01-22,False,188976,0.684,0.471,0.247,127.026
08hFNg8Oz3lvaAms7qrIif,The Day You Said Goodnight,Hale,34,-8,PH,2025-01-22,False,291320,0.556,0.563,0.238,134.259
5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys,33,-4,PH,2025-01-22,False,243131,0.505,0.698,0.599,115.013
3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,The Script,32,6,PH,2025-01-22,False,241373,0.605,0.629,0.308,99.894
2nqlM3gNBMi5Zf9MDzp2Xi,Mahika,"Adie, Janine Berdin",31,-7,PH,2025-01-22,False,201951,0.637,0.455,0.608,82.094
3wPPWcVuinAU7dXcJXtCID,La La La,"Naughty Boy, Sam Smith",30,0,PH,2025-01-22,False,222200,0.772,0.65,0.262,125.083
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,29,21,PH,2025-01-22,False,220734,0.635,0.841,0.424,109.021
4AULw1VRyJP17zMvwgTIUs,Umaasa,Calein,28,15,PH,2025-01-22,False,335624,0.627,0.433,0.353,96.016
5rV7xueHNNXaZqOLroaUta,Bulong,December Avenue,27,6,PH,2025-01-22,False,270233,0.499,0.728,0.351,134.887
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),"Daniel Caesar, Kali Uchis",38,-6,PH,2025-01-22,False,278179,0.658,0.294,0.358,74.038
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,15,0,PH,2025-01-23,True,166300,0.554,0.808,0.372,108.548
7bAVndaTleEnfizm6h2d3i,Musika,Dionela,16,0,PH,2025-01-23,False,246666,0.63,0.414,0.501,134.774
58Q8R5gy4crydTdPgmncsU,Gusto Ko Sakin Ka Lang,Robledo Timido,17,5,PH,2025-01-23,False,193846,0.756,0.786,0.599,130.001
0kE1SmlJNLg14dgdo9kJws,Misteryoso,Cup of Joe,18,0,PH,2025-01-23,False,221641,0.723,0.615,0.591,133.931
4he4CYDhvSPTxQc0e0Le1L,Kung Wala Ka,Hale,23,-3,PH,2025-01-23,False,242813,0.502,0.338,0.155,136.355
2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,Arthur Nery,20,1,PH,2025-01-23,False,206181,0.491,0.486,0.262,82.411
2nqlM3gNBMi5Zf9MDzp2Xi,Mahika,"Adie, Janine Berdin",21,10,PH,2025-01-23,False,201951,0.637,0.455,0.608,82.094
16iRlyUMJVPqz62DlomMre,Ikaw Lang,NOBITA,22,-5,PH,2025-01-23,False,263500,0.513,0.38,0.323,120.952
7b89Ffklm3xh4GI37vlZDZ,Tingin,"Cup of Joe, Janine",14,0,PH,2025-01-23,False,222298,0.624,0.769,0.466,105.099
5gQyJNVUEydHMciwhih7EK,Ikot,Over October,19,0,PH,2025-01-23,False,250093,0.683,0.637,0.378,107.02
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",13,0,PH,2025-01-23,False,169917,0.777,0.783,0.939,149.027
06VwVWrnYSTIikz801hGwD,Oksihina,Dionela,7,0,PH,2025-01-23,False,204051,0.74,0.412,0.561,115.957
6FIEuf1JIzmCtach0gXpeG,Tadhana,Up Dharma Down,11,0,PH,2025-01-23,False,222446,0.685,0.322,0.508,155.977
2ADSh3Mp744n2586tpUtIW,Dilaw,Maki,10,0,PH,2025-01-23,False,192380,0.652,0.674,0.458,126.004
0HAG6nIiEKd75yGpovuSJQ,Isa lang,Arthur Nery,9,0,PH,2025-01-23,False,269256,0.429,0.464,0.375,121.17
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,8,0,PH,2025-01-23,False,210373,0.747,0.507,0.438,104.978
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,6,0,PH,2025-01-23,False,214357,0.746,0.317,0.585,97.49
3U3hFkMr0Q90pD24EkE3Pr,BMF,SZA,5,0,PH,2025-01-23,True,180746,0.792,0.55,0.972,128.023
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",4,-1,PH,2025-01-23,False,251667,0.521,0.592,0.535,157.969
1imaIe1NEAaWnLF0BY0V6F,sining (feat. Jay R),"Dionela, Jay R",3,1,PH,2025-01-23,False,200000,0.65,0.424,0.403,119.589
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",2,0,PH,2025-01-23,False,177598,0.707,0.575,0.576,138.008
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,24,1,PH,2025-01-23,True,201800,0.559,0.551,0.392,143.008
26gpJidk118QGbNcDqCHbW,My Day,HELLMERRY,12,0,PH,2025-01-23,False,229714,0.674,0.519,0.743,105.005
2zbq6eS68i4NIJWekIuW1s,Marilag,Dionela,1,0,PH,2025-01-23,False,157692,0.639,0.583,0.907,155.92
06IkOr83qPqa3yYvrIjgxp,Sa Bawat Sandali,Amiel Sol,25,-1,PH,2025-01-23,False,302608,0.591,0.597,0.329,138.064
12VH4g5pTMZmrUVzfJq7F7,M a k e I t T o T h e M o r n i n g,PARTYNEXTDOOR,27,-1,PH,2025-01-23,True,168453,0.677,0.622,0.0903,122.738
4WgViu9gw3qYOr3iF9OuLG,Palagi - TJxKZ Version,"TJ Monterde, KZ Tandingan",26,-3,PH,2025-01-23,False,241000,0.33,0.313,0.153,160.005
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",50,-13,PH,2025-01-23,False,209831,0.524,0.364,0.436,75.24
0Qra8Ps4tJAZPqRXyehCjc,Heaven Knows - This Angel Has Flown,Orange & Lemons,49,1,PH,2025-01-23,False,241146,0.582,0.506,0.464,93.34
4067uAzJZUHJInwOo7X701,Boyfriend,ALLMO$T,48,2,PH,2025-01-23,False,293723,0.746,0.736,0.544,142.974
0NJAqnvbF6vzripOB7PclP,Babaero,"gins&melodies, Hev Abi",47,-2,PH,2025-01-23,False,175396,0.866,0.494,0.77,121.018
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,46,4,PH,2025-01-23,False,228639,0.645,0.646,0.295,115.842
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,45,-5,PH,2025-01-23,False,211978,0.494,0.413,0.273,94.938
3O5P2ZDUwExzcIdZkJwFq1,Burgis,"Flow G, Hev Abi",43,7,PH,2025-01-23,False,209454,0.803,0.731,0.513,110.004
69u8qQcaA3o0A7Ko87juqp,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,42,4,PH,2025-01-23,False,261866,0.555,0.674,0.395,146.381
5OAGg2B2BjxzpiEcuzaCkZ,Namumula,Maki,41,0,PH,2025-01-23,True,174473,0.568,0.611,0.478,75.979
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,40,4,PH,2025-01-23,False,218423,0.7,0.582,0.785,116.712
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,44,-2,PH,2025-01-23,False,206693,0.853,0.56,0.86,134.066
2vnd3JVvcLs2LxRFwC6mKu,City Girl,Shanti Dope,38,-3,PH,2025-01-23,False,188976,0.684,0.471,0.247,127.026
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),"Daniel Caesar, Kali Uchis",39,-1,PH,2025-01-23,False,278179,0.658,0.294,0.358,74.038
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,29,21,PH,2025-01-23,False,220734,0.635,0.841,0.424,109.021
5rV7xueHNNXaZqOLroaUta,Bulong,December Avenue,30,-3,PH,2025-01-23,False,270233,0.499,0.728,0.351,134.887
1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,Tyla,31,5,PH,2025-01-23,False,156825,0.683,0.814,0.758,93.482
3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,The Script,32,0,PH,2025-01-23,False,241373,0.605,0.629,0.308,99.894
5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys,28,5,PH,2025-01-23,False,243131,0.505,0.698,0.599,115.013
4AULw1VRyJP17zMvwgTIUs,Umaasa,Calein,34,-6,PH,2025-01-23,False,335624,0.627,0.433,0.353,96.016
0WZqHCoOBXqgCCIsUZLC2a,Pagsamo,Arthur Nery,35,8,PH,2025-01-23,False,297001,0.644,0.315,0.356,60.001
08hFNg8Oz3lvaAms7qrIif,The Day You Said Goodnight,Hale,36,-2,PH,2025-01-23,False,291320,0.556,0.563,0.238,134.259
0DdC92EziGIEN6j7kTCKQX,Unti-Unti,Up Dharma Down,37,2,PH,2025-01-23,False,283825,0.629,0.38,0.655,155.97
3wPPWcVuinAU7dXcJXtCID,La La La,"Naughty Boy, Sam Smith",33,-3,PH,2025-01-23,False,222200,0.772,0.65,0.262,125.083
7b89Ffklm3xh4GI37vlZDZ,Tingin,"Cup of Joe, Janine",13,1,PH,2025-01-24,False,222298,0.624,0.769,0.466,105.099
2nqlM3gNBMi5Zf9MDzp2Xi,Mahika,"Adie, Janine Berdin",22,-1,PH,2025-01-24,False,201951,0.637,0.455,0.608,82.094
4he4CYDhvSPTxQc0e0Le1L,Kung Wala Ka,Hale,21,2,PH,2025-01-24,False,242813,0.502,0.338,0.155,136.355
5gQyJNVUEydHMciwhih7EK,Ikot,Over October,20,-1,PH,2025-01-24,False,250093,0.683,0.637,0.378,107.02
16iRlyUMJVPqz62DlomMre,Ikaw Lang,NOBITA,19,3,PH,2025-01-24,False,263500,0.513,0.38,0.323,120.952
58Q8R5gy4crydTdPgmncsU,Gusto Ko Sakin Ka Lang,Robledo Timido,18,-1,PH,2025-01-24,False,193846,0.756,0.786,0.599,130.001
2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,Arthur Nery,17,3,PH,2025-01-24,False,206181,0.491,0.486,0.262,82.411
7bAVndaTleEnfizm6h2d3i,Musika,Dionela,16,0,PH,2025-01-24,False,246666,0.63,0.414,0.501,134.774
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,15,0,PH,2025-01-24,True,166300,0.554,0.808,0.372,108.548
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",14,-1,PH,2025-01-24,False,169917,0.777,0.783,0.939,149.027
26gpJidk118QGbNcDqCHbW,My Day,HELLMERRY,12,0,PH,2025-01-24,False,229714,0.674,0.519,0.743,105.005
0kE1SmlJNLg14dgdo9kJws,Misteryoso,Cup of Joe,23,-5,PH,2025-01-24,False,221641,0.723,0.615,0.591,133.931
2ADSh3Mp744n2586tpUtIW,Dilaw,Maki,10,0,PH,2025-01-24,False,192380,0.652,0.674,0.458,126.004
0HAG6nIiEKd75yGpovuSJQ,Isa lang,Arthur Nery,9,0,PH,2025-01-24,False,269256,0.429,0.464,0.375,121.17
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,8,0,PH,2025-01-24,False,210373,0.747,0.507,0.438,104.978
06VwVWrnYSTIikz801hGwD,Oksihina,Dionela,7,0,PH,2025-01-24,False,204051,0.74,0.412,0.561,115.957
3U3hFkMr0Q90pD24EkE3Pr,BMF,SZA,6,-1,PH,2025-01-24,True,180746,0.792,0.55,0.972,128.023
3be9ACTxtcL6Zm4vJRUiPG,blue,yung kai,5,1,PH,2025-01-24,False,214357,0.746,0.317,0.585,97.49
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",4,0,PH,2025-01-24,False,251667,0.521,0.592,0.535,157.969
1imaIe1NEAaWnLF0BY0V6F,sining (feat. Jay R),"Dionela, Jay R",3,0,PH,2025-01-24,False,200000,0.65,0.424,0.403,119.589
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"Kendrick Lamar, SZA",2,0,PH,2025-01-24,False,177598,0.707,0.575,0.576,138.008
2zbq6eS68i4NIJWekIuW1s,Marilag,Dionela,1,0,PH,2025-01-24,False,157692,0.639,0.583,0.907,155.92
6FIEuf1JIzmCtach0gXpeG,Tadhana,Up Dharma Down,11,0,PH,2025-01-24,False,222446,0.685,0.322,0.508,155.977
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,24,0,PH,2025-01-24,True,201800,0.559,0.551,0.392,143.008
7gfrASeOt73YWvpIv1fU8E,Higa,Arthur Nery,50,0,PH,2025-01-24,False,245760,0.656,0.336,0.182,125.058
5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,Arctic Monkeys,26,2,PH,2025-01-24,False,243131,0.505,0.698,0.599,115.013
5OAGg2B2BjxzpiEcuzaCkZ,Namumula,Maki,49,-8,PH,2025-01-24,True,174473,0.568,0.611,0.478,75.979
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,48,-8,PH,2025-01-24,False,218423,0.7,0.582,0.785,116.712
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,47,-3,PH,2025-01-24,False,206693,0.853,0.56,0.86,134.066
